transaction_id,customer_id,amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
TXN0004554,CUST02053,4846.97,15,UPI,Noida,iOS,0,0,2,4,920,3672.12,0,0
TXN0004555,CUST01914,748.01,20,UPI,Noida,Android,0,0,0,4,1217,1311.96,0,0
TXN0004556,CUST01717,672.23,10,UPI,Jaipur,Android,0,0,0,2,1310,1333.15,1,0
TXN0004557,CUST00311,1606.35,13,Debit Card,Delhi,Web,0,0,0,5,188,1935.76,0,0
TXN0004558,CUST02104,2775.3,19,UPI,Noida,iOS,0,0,1,2,234,1444.93,1,0
TXN0004559,CUST00443,2120.62,6,UPI,Jaipur,iOS,0,0,2,4,970,2287.49,0,0
TXN0004560,CUST01261,856.52,20,Wallet,Delhi,Android,0,1,2,2,1597,709.34,0,0
TXN0004561,CUST00870,1085.13,10,Credit Card,Bengaluru,iOS,1,0,1,3,1001,2552.03,0,0
TXN0004562,CUST00585,579.69,0,UPI,Chennai,Android,0,0,1,8,150,1143.69,0,0
TXN0004563,CUST01595,1437.79,9,UPI,Jaipur,Android,0,0,2,1,2901,2740.89,0,0
TXN0004564,CUST01538,5274.1,6,UPI,Jaipur,Web,0,0,0,3,604,2147.42,0,0
TXN0004565,CUST00360,1792.34,6,Credit Card,Noida,Android,0,0,0,1,390,7087.28,0,0
TXN0004566,CUST01724,4251.2,17,Debit Card,Noida,Web,0,0,0,2,2012,671.44,1,0
TXN0004567,CUST02078,7715.17,9,UPI,Pune,iOS,0,0,0,2,1360,1203.09,1,0
TXN0004568,CUST01803,999.77,21,Wallet,Hyderabad,iOS,0,0,0,1,536,1310.44,0,0
TXN0004569,CUST02012,1493.64,14,UPI,Hyderabad,iOS,1,0,1,4,271,1297.58,0,0
TXN0004570,CUST02156,15783.73,13,UPI,Noida,Android,0,0,1,3,379,2340.53,0,0
TXN0004571,CUST00844,7630.32,13,Net Banking,Bengaluru,Android,0,0,1,2,479,918.19,0,0
TXN0004572,CUST01626,338.03,17,UPI,Noida,Android,0,1,1,5,558,2493.6,0,0
TXN0004573,CUST00891,2650.99,13,Wallet,Hyderabad,Android,0,0,1,3,730,1761.12,0,0
TXN0004574,CUST01992,1801.01,7,Debit Card,Jaipur,Web,0,0,2,4,539,1571.18,0,0
TXN0004575,CUST01983,4113.36,20,UPI,Gurugram,Android,0,0,0,4,1229,1359.88,1,0
TXN0004576,CUST00960,854.54,13,Credit Card,Mumbai,iOS,0,0,2,2,63,1260.5,0,0
TXN0004577,CUST01469,777.38,5,Credit Card,Jaipur,iOS,0,0,0,1,1775,1140.6,0,0
TXN0004578,CUST01462,915.5,15,Wallet,Delhi,iOS,0,0,2,3,129,1958.94,0,0
TXN0004579,CUST00732,1015.98,17,UPI,Hyderabad,iOS,0,0,0,3,197,343.74,0,0
TXN0004580,CUST00606,4067.83,10,UPI,Gurugram,Android,0,0,0,4,1103,1654.93,0,0
TXN0004581,CUST00615,552.44,19,UPI,Kolkata,Web,0,0,1,2,319,2002.09,0,0
TXN0004582,CUST02005,965.77,17,Credit Card,Gurugram,Web,0,0,0,4,544,897.29,0,0
TXN0004583,CUST01720,300.83,17,UPI,Gurugram,iOS,0,0,0,2,535,1694.83,0,0
TXN0004584,CUST00674,4927.86,13,UPI,Jaipur,Web,0,0,1,3,84,2160.14,0,0
TXN0004585,CUST01271,6416.14,22,Net Banking,Gurugram,Android,0,0,0,3,307,2131.44,0,0
TXN0004586,CUST01588,1297.86,10,UPI,Gurugram,Android,1,0,3,2,1450,2049.85,1,0
TXN0004587,CUST01612,1336.21,16,UPI,Kolkata,iOS,0,0,0,6,35,1934.55,0,0
TXN0004588,CUST00897,2832.07,10,Debit Card,Noida,Web,0,0,0,5,730,1073.6,0,0
TXN0004589,CUST01463,7863.79,18,Debit Card,Mumbai,Android,0,0,0,1,412,806.96,0,0
TXN0004590,CUST00278,2708.51,2,UPI,Gurugram,Android,0,0,0,4,16,858.39,0,0
TXN0004591,CUST00552,896.05,2,UPI,Mumbai,Android,0,0,0,6,393,3522.42,0,0
TXN0004592,CUST01637,356.64,19,UPI,Noida,Web,0,0,1,4,295,1154.55,1,0
TXN0004593,CUST02159,590.17,13,UPI,Mumbai,iOS,0,0,0,6,606,1025.07,1,0
TXN0004594,CUST02433,1936.74,11,Credit Card,Noida,Android,0,0,0,4,136,2745.41,0,0
TXN0004595,CUST00761,934.69,16,Credit Card,Bengaluru,Web,0,0,1,2,268,942.49,0,0
TXN0004596,CUST01450,2187.49,18,Debit Card,Mumbai,Android,0,0,0,3,543,2903.73,0,0
TXN0004597,CUST00405,1035.48,8,Credit Card,Pune,Android,0,0,0,4,850,5660.13,0,0
TXN0004598,CUST01359,624.78,8,Debit Card,Pune,Android,0,0,1,1,199,789.8,0,0
TXN0004599,CUST01233,554.75,22,Credit Card,Delhi,Android,0,0,1,1,759,2771.15,0,0
TXN0004600,CUST00022,8586.07,16,Wallet,Kolkata,Android,0,0,1,1,374,2725.79,0,0
TXN0004601,CUST00678,4378.8,12,Credit Card,Delhi,Android,0,0,0,6,435,1053.96,1,0
TXN0004602,CUST02029,10158.44,19,Debit Card,Hyderabad,Web,0,0,1,2,468,5759.69,0,0
TXN0004603,CUST01232,3088.66,15,UPI,Pune,Android,1,0,0,4,114,1051.97,0,0
TXN0004604,CUST02056,1170.93,9,UPI,Noida,Android,1,0,0,1,199,2816.51,0,0
TXN0004605,CUST01809,6760.71,8,Debit Card,Noida,iOS,0,0,0,5,937,1259.56,0,0
TXN0004606,CUST00529,1741.45,12,UPI,Jaipur,iOS,0,0,1,4,343,1008.03,0,0
TXN0004607,CUST02038,2244.83,20,Credit Card,Kolkata,Web,0,0,0,3,267,3355.2,0,0
TXN0004608,CUST01677,1724.54,3,Debit Card,Chennai,Android,0,0,2,3,60,689.76,0,0
TXN0004609,CUST00657,94.5,9,Debit Card,Pune,iOS,0,1,0,8,119,1175.05,1,0
TXN0004610,CUST00166,8957.77,21,Credit Card,Noida,Android,1,0,2,8,476,931.58,0,0
TXN0004611,CUST00849,2941.12,7,UPI,Bengaluru,Android,0,0,2,4,393,587.41,1,0
TXN0004612,CUST00496,2503.3,16,UPI,Pune,Android,1,0,1,4,2266,2618.72,0,0
TXN0004613,CUST00590,1692.17,9,Wallet,Hyderabad,Android,1,0,0,4,119,837.07,0,0
TXN0004614,CUST00429,2119.57,16,UPI,Bengaluru,Android,0,0,1,2,146,1334.45,0,0
TXN0004615,CUST00163,990.55,12,Debit Card,Bengaluru,iOS,0,0,2,1,705,1963.45,0,0
TXN0004616,CUST02414,3334.64,6,UPI,Hyderabad,Android,0,0,1,5,301,1150.25,0,0
TXN0004617,CUST01263,487.09,16,UPI,Pune,Web,0,0,0,4,212,2961.43,0,0
TXN0004618,CUST00072,2168.11,17,UPI,Delhi,Web,1,0,0,7,34,2518.61,0,0
TXN0004619,CUST00655,3156.17,17,Debit Card,Mumbai,Android,0,0,0,1,628,596.17,0,0
TXN0004620,CUST00269,1475.68,17,UPI,Hyderabad,iOS,0,0,0,3,1187,1518.43,0,0
TXN0004621,CUST01777,2608.18,14,UPI,Jaipur,Android,0,0,1,5,2357,1550.41,0,0
TXN0004622,CUST02463,667.95,15,UPI,Gurugram,Android,0,0,0,1,364,1759.52,1,0
TXN0004623,CUST01269,685.2,17,UPI,Noida,Web,0,0,0,8,594,626.2,0,0
TXN0004624,CUST01016,2280.75,17,UPI,Jaipur,Android,0,0,0,4,132,776.78,1,0
TXN0004625,CUST01084,3547.83,17,UPI,Noida,Android,0,0,1,2,867,1943.08,0,0
TXN0004626,CUST00006,276.08,16,Debit Card,Kolkata,Android,0,0,0,3,225,834.25,1,0
TXN0004627,CUST00982,3033.77,8,UPI,Pune,iOS,0,0,0,3,1155,2224.02,1,0
TXN0004628,CUST00407,1045.59,9,UPI,Kolkata,Android,0,0,1,4,1100,2029.63,0,0
TXN0004629,CUST01954,1484.36,9,Net Banking,Pune,Web,1,0,3,2,61,1058.1,0,0
TXN0004630,CUST02074,471.55,21,UPI,Bengaluru,Android,1,0,2,6,610,1530.07,0,0
TXN0004631,CUST00986,768.1,18,Wallet,Pune,Web,0,0,1,1,1085,827.56,0,0
TXN0004632,CUST00390,4729.94,15,UPI,Kolkata,Web,0,0,2,3,446,1214.14,0,0
TXN0004633,CUST00710,1860.14,9,UPI,Pune,iOS,0,0,3,5,755,5512.17,0,0
TXN0004634,CUST01472,1227.54,7,UPI,Mumbai,iOS,0,0,1,3,147,2134.0,0,0
TXN0004635,CUST00754,1602.07,21,Credit Card,Pune,Android,1,0,1,2,589,3266.32,1,0
TXN0004636,CUST02194,2935.85,21,Credit Card,Mumbai,Web,0,0,1,1,556,1279.18,0,0
TXN0004637,CUST01412,2796.26,7,UPI,Delhi,iOS,0,0,0,2,189,908.62,0,0
TXN0004638,CUST01273,1669.89,19,Debit Card,Jaipur,Android,0,1,1,3,1543,3263.11,1,0
TXN0004639,CUST00526,5369.56,13,Credit Card,Jaipur,Android,0,0,0,2,334,1428.34,0,0
TXN0004640,CUST01486,4750.5,11,UPI,Jaipur,Android,1,0,1,5,733,1097.24,1,0
TXN0004641,CUST02061,2721.43,18,Credit Card,Chennai,iOS,0,0,0,1,54,2582.89,0,0
TXN0004642,CUST02432,1901.03,16,Debit Card,Hyderabad,Android,0,0,0,5,10,2106.16,0,0
TXN0004643,CUST00556,3473.31,19,UPI,Gurugram,iOS,0,0,0,2,1753,545.26,0,0
TXN0004644,CUST00019,2464.66,5,UPI,Gurugram,iOS,0,0,1,2,756,2440.08,0,0
TXN0004645,CUST00575,5199.63,10,Debit Card,Gurugram,Android,0,1,0,1,98,1508.97,0,0
TXN0004646,CUST01004,4425.34,10,Net Banking,Bengaluru,Web,0,0,2,2,479,1544.16,0,0
TXN0004647,CUST02467,650.21,11,UPI,Jaipur,iOS,0,1,2,6,64,1535.36,0,0
TXN0004648,CUST02467,607.64,14,Wallet,Bengaluru,Android,0,0,2,2,903,800.01,0,0
TXN0004649,CUST01939,892.74,10,UPI,Bengaluru,Web,0,0,2,2,279,949.81,0,0
TXN0004650,CUST01940,4777.54,13,Net Banking,Jaipur,Web,0,0,2,2,25,1415.18,0,0
TXN0004651,CUST01636,372.13,11,Credit Card,Chennai,iOS,0,0,0,7,16,2517.11,1,0
TXN0004652,CUST01699,2671.24,18,Wallet,Pune,Android,0,0,0,2,167,2187.69,0,0
TXN0004653,CUST02170,2586.56,16,Debit Card,Pune,Android,0,0,2,4,124,940.01,1,0
TXN0004654,CUST00432,5757.1,17,UPI,Bengaluru,Web,0,0,0,5,3000,1417.73,1,0
TXN0004655,CUST02092,2155.72,9,UPI,Mumbai,iOS,1,1,0,4,1826,1052.87,0,0
TXN0004656,CUST01896,469.81,11,Credit Card,Pune,Android,1,0,2,2,1272,1800.16,0,1
TXN0004657,CUST01944,689.65,0,UPI,Hyderabad,Web,0,0,1,5,290,1070.83,0,0
TXN0004658,CUST01341,552.0,6,UPI,Gurugram,Android,0,0,0,3,10,1775.42,0,0
TXN0004659,CUST02429,1051.11,9,Net Banking,Mumbai,Android,0,0,0,5,293,3103.28,0,0
TXN0004660,CUST00145,1499.13,4,UPI,Hyderabad,Web,1,0,0,3,870,1552.72,0,0
TXN0004661,CUST02411,561.21,16,Credit Card,Mumbai,Android,0,0,0,1,64,373.2,0,0
TXN0004662,CUST01074,7833.81,23,UPI,Chennai,Android,1,0,0,3,125,1804.95,1,0
TXN0004663,CUST01089,478.31,6,Credit Card,Bengaluru,Web,0,0,3,4,185,1049.53,0,0
TXN0004664,CUST02403,6916.36,19,UPI,Hyderabad,iOS,0,1,2,4,42,736.63,0,0
TXN0004665,CUST00800,5888.2,7,UPI,Gurugram,iOS,0,0,0,4,264,1289.3,0,0
TXN0004666,CUST01152,4419.78,17,Debit Card,Jaipur,iOS,1,0,1,4,255,2461.43,0,0
TXN0004667,CUST02446,899.44,17,Debit Card,Chennai,Android,0,0,1,4,375,3503.53,0,0
TXN0004668,CUST01957,2535.11,21,Debit Card,Gurugram,Android,0,0,0,5,31,1117.04,1,0
TXN0004669,CUST00463,501.78,7,Debit Card,Chennai,iOS,0,0,1,3,148,1715.1,0,0
TXN0004670,CUST01775,4475.84,10,UPI,Jaipur,Android,0,0,0,2,421,1143.08,1,0
TXN0004671,CUST02046,1671.63,6,Debit Card,Gurugram,iOS,0,0,0,1,1045,779.38,0,0
TXN0004672,CUST00808,1195.38,12,UPI,Noida,Android,1,0,0,4,56,1146.3,0,0
TXN0004673,CUST00187,529.43,21,UPI,Delhi,Android,1,0,0,1,63,1771.28,0,0
TXN0004674,CUST01744,151.11,19,UPI,Bengaluru,Android,0,0,1,2,47,1365.93,0,0
TXN0004675,CUST00732,637.15,18,UPI,Chennai,Android,1,0,1,4,407,2607.38,0,0
TXN0004676,CUST01936,5477.15,15,UPI,Bengaluru,Web,1,0,0,3,120,2060.4,0,0
TXN0004677,CUST01214,1203.16,20,UPI,Jaipur,Android,0,0,0,6,277,1493.86,1,0
TXN0004678,CUST01412,1519.62,13,Credit Card,Delhi,Android,0,0,1,4,296,593.61,1,0
TXN0004679,CUST00429,3467.18,7,UPI,Mumbai,Android,0,0,0,4,69,1586.27,0,0
TXN0004680,CUST01308,10951.27,20,Debit Card,Mumbai,Android,0,0,1,6,1849,1946.49,0,0
TXN0004681,CUST02285,6771.97,10,Credit Card,Hyderabad,Android,1,0,3,8,576,938.62,0,0
TXN0004682,CUST01218,680.76,3,Wallet,Pune,Android,0,1,0,2,826,1620.55,1,0
TXN0004683,CUST01311,258.0,7,UPI,Mumbai,iOS,0,0,0,4,656,1463.17,1,0
TXN0004684,CUST00771,19056.36,16,Debit Card,Pune,iOS,1,0,0,2,355,3833.17,1,0
TXN0004685,CUST00758,17405.36,16,Debit Card,Delhi,Web,1,0,3,4,1778,3312.0,0,0
TXN0004686,CUST00136,2173.29,9,Net Banking,Noida,Web,0,0,0,3,245,799.72,0,0
TXN0004687,CUST00792,505.25,18,UPI,Bengaluru,Android,1,0,0,10,1737,2084.65,1,0
TXN0004688,CUST00171,4716.25,19,UPI,Noida,iOS,0,0,0,2,590,1639.8,0,0
TXN0004689,CUST02207,1615.76,21,UPI,Bengaluru,iOS,0,0,0,5,349,2812.75,1,0
TXN0004690,CUST02249,1607.7,16,UPI,Delhi,Android,0,1,1,6,677,1525.42,0,0
TXN0004691,CUST01581,4402.82,19,Credit Card,Hyderabad,Android,0,0,2,3,1068,221.17,0,0
TXN0004692,CUST00962,2514.72,18,Debit Card,Bengaluru,Android,0,0,2,3,1564,1047.91,0,0
TXN0004693,CUST00876,549.89,9,UPI,Noida,Android,1,0,0,2,572,1434.59,1,0
TXN0004694,CUST02419,1300.88,10,UPI,Delhi,Android,0,0,1,2,680,1128.54,1,0
TXN0004695,CUST00103,3486.64,14,UPI,Gurugram,Web,0,0,0,2,1836,1044.28,0,0
TXN0004696,CUST01002,2998.28,0,UPI,Gurugram,Web,0,0,1,2,433,772.09,0,0
TXN0004697,CUST01149,2339.19,10,Wallet,Pune,Android,1,0,0,4,1256,2429.28,1,0
TXN0004698,CUST01482,4577.76,14,Wallet,Chennai,Android,0,0,0,5,464,945.62,1,0
TXN0004699,CUST00658,1253.66,6,UPI,Chennai,Android,0,1,0,7,1082,1900.21,1,0
TXN0004700,CUST01221,2152.13,7,UPI,Pune,Android,0,0,1,2,530,702.04,1,0
TXN0004701,CUST00423,61.56,13,Wallet,Kolkata,iOS,1,0,0,6,161,615.63,1,0
TXN0004702,CUST00171,1148.13,18,UPI,Noida,iOS,1,0,1,7,128,3147.18,0,0
TXN0004703,CUST02221,3863.95,20,Credit Card,Bengaluru,Android,0,0,0,7,229,4513.37,0,0
TXN0004704,CUST00453,1218.22,15,Wallet,Jaipur,Android,0,1,0,6,188,8295.57,0,0
TXN0004705,CUST02398,1129.26,14,Credit Card,Delhi,Web,1,0,0,2,309,1453.28,1,0
TXN0004706,CUST01976,635.29,12,UPI,Chennai,Android,0,0,0,3,715,866.46,1,0
TXN0004707,CUST01658,4909.4,8,UPI,Delhi,Android,1,0,1,6,1189,575.35,1,0
TXN0004708,CUST02054,3115.06,7,Wallet,Mumbai,Android,0,0,0,2,105,4151.38,0,0
TXN0004709,CUST00288,4109.09,19,UPI,Noida,Android,1,0,1,4,502,1766.52,0,0
TXN0004710,CUST01642,320.32,13,UPI,Bengaluru,Web,0,0,0,3,650,3399.46,1,0
TXN0004711,CUST01448,1533.17,19,Debit Card,Jaipur,iOS,0,0,0,2,466,3698.81,1,0
TXN0004712,CUST01914,1360.26,18,Debit Card,Hyderabad,Android,0,1,0,2,41,864.26,1,0
TXN0004713,CUST00608,1359.63,8,UPI,Pune,Android,0,0,0,1,612,1494.97,1,0
TXN0004714,CUST00457,972.15,14,UPI,Noida,Web,0,0,1,5,236,4299.67,1,0
TXN0004715,CUST01765,1273.39,13,Credit Card,Delhi,Android,0,0,3,1,162,938.32,0,0
TXN0004716,CUST01226,4209.87,13,UPI,Mumbai,Android,0,0,0,5,352,875.48,0,0
TXN0004717,CUST01236,265.79,15,UPI,Pune,Web,0,1,1,2,750,1692.34,0,0
TXN0004718,CUST01030,10644.91,23,Debit Card,Noida,Web,1,0,0,5,476,633.22,1,0
TXN0004719,CUST02424,2920.13,19,UPI,Noida,iOS,0,0,0,4,174,502.23,0,0
TXN0004720,CUST00447,1725.39,21,UPI,Bengaluru,iOS,0,0,2,2,107,487.09,0,0
TXN0004721,CUST00835,4457.65,1,UPI,Hyderabad,Android,0,0,0,3,256,7431.22,0,0
TXN0004722,CUST00811,421.45,7,Credit Card,Jaipur,Web,0,0,0,4,20,2631.7,0,0
TXN0004723,CUST01425,925.97,5,Debit Card,Hyderabad,Android,0,0,0,2,1278,1237.84,0,0
TXN0004724,CUST01412,1594.74,9,Debit Card,Hyderabad,Android,0,0,0,4,206,774.81,0,0
TXN0004725,CUST00959,7052.25,13,Debit Card,Mumbai,Android,0,0,0,2,1306,1991.41,1,0
TXN0004726,CUST01476,1718.22,17,Credit Card,Pune,Android,1,0,1,1,762,2821.97,1,0
TXN0004727,CUST00809,2823.12,14,Debit Card,Noida,Android,1,0,1,2,1720,2779.38,0,0
TXN0004728,CUST00979,998.21,21,UPI,Gurugram,Android,0,0,2,2,517,212.97,0,0
TXN0004729,CUST02464,2928.91,22,UPI,Delhi,Android,0,0,1,2,867,4617.05,1,0
TXN0004730,CUST00726,9631.38,8,Credit Card,Delhi,Android,0,0,0,1,113,1703.13,0,0
TXN0004731,CUST01217,4871.07,20,UPI,Gurugram,Android,1,0,0,4,663,625.21,0,0
TXN0004732,CUST02198,1659.19,14,UPI,Hyderabad,Android,0,0,2,6,466,357.72,0,0
TXN0004733,CUST01904,3537.0,13,UPI,Kolkata,Android,0,0,1,4,385,1444.93,0,0
TXN0004734,CUST00779,3206.9,19,Credit Card,Mumbai,Android,0,0,1,1,155,3868.97,1,0
TXN0004735,CUST00973,2987.31,6,Credit Card,Jaipur,Android,1,0,0,2,699,3568.01,0,0
TXN0004736,CUST01539,5472.52,20,Debit Card,Delhi,Android,0,0,0,3,437,2468.16,1,0
TXN0004737,CUST01417,5431.77,17,UPI,Kolkata,iOS,0,0,0,2,1190,2109.85,0,0
TXN0004738,CUST02124,1585.07,20,Wallet,Pune,Android,0,0,1,1,58,2534.9,0,0
TXN0004739,CUST00599,3420.09,23,UPI,Bengaluru,Android,0,0,0,3,41,2070.27,1,0
TXN0004740,CUST00225,1227.15,15,Credit Card,Jaipur,Web,0,0,2,2,64,1044.19,0,0
TXN0004741,CUST01554,715.13,6,UPI,Hyderabad,Android,0,1,0,3,229,701.52,1,0
TXN0004742,CUST02161,1374.78,8,UPI,Delhi,iOS,0,0,1,4,991,978.08,0,0
TXN0004743,CUST02299,1667.81,11,Wallet,Kolkata,iOS,0,0,1,5,494,2037.46,0,0
TXN0004744,CUST00841,341.71,6,UPI,Gurugram,Android,0,0,0,6,561,508.67,0,0
TXN0004745,CUST01815,4255.1,19,UPI,Delhi,iOS,0,0,0,4,482,878.74,0,0
TXN0004746,CUST00714,113.09,10,Credit Card,Mumbai,iOS,0,0,2,6,535,1290.95,0,0
TXN0004747,CUST01107,27183.32,23,UPI,Mumbai,Android,1,0,0,3,10,4372.75,0,0
TXN0004748,CUST00125,8082.21,18,Credit Card,Pune,iOS,0,0,1,7,732,896.11,0,0
TXN0004749,CUST01093,1386.49,8,UPI,Chennai,iOS,0,0,0,5,936,1292.57,1,0
TXN0004750,CUST01280,1817.05,14,UPI,Pune,Android,0,0,0,2,2151,1069.85,0,0
TXN0004751,CUST01751,2436.98,13,Debit Card,Delhi,Android,0,0,0,3,675,1451.29,0,0
TXN0004752,CUST00030,998.63,14,Debit Card,Pune,Android,0,0,0,3,450,995.78,1,0
TXN0004753,CUST02329,2182.36,15,UPI,Pune,Android,0,0,0,5,449,1054.91,0,0
TXN0004754,CUST02018,1558.6,1,Credit Card,Kolkata,Android,0,0,1,7,237,5421.39,1,0
TXN0004755,CUST02416,1638.06,17,Debit Card,Mumbai,Android,0,0,0,2,384,2853.8,1,0
TXN0004756,CUST00495,2158.14,14,Debit Card,Pune,Android,0,1,1,2,25,894.94,0,0
TXN0004757,CUST01610,483.97,19,UPI,Gurugram,Web,0,1,3,1,2078,1262.13,0,0
TXN0004758,CUST00718,1872.65,19,UPI,Gurugram,iOS,0,0,0,2,57,1456.32,0,0
TXN0004759,CUST01017,2119.61,9,UPI,Mumbai,Android,0,0,0,8,106,710.78,0,0
TXN0004760,CUST01338,2047.53,2,UPI,Chennai,Android,0,0,0,3,429,725.54,0,0
TXN0004761,CUST00606,1450.57,18,UPI,Kolkata,Android,0,0,1,2,337,1277.96,0,0
TXN0004762,CUST00375,5616.14,23,UPI,Chennai,iOS,0,0,0,10,1238,3415.45,0,0
TXN0004763,CUST01961,1263.81,13,Debit Card,Bengaluru,Android,0,0,0,4,218,1392.3,0,0
TXN0004764,CUST01049,2259.43,9,Credit Card,Delhi,Android,0,0,1,4,762,1744.99,0,0
TXN0004765,CUST01358,6586.91,8,UPI,Kolkata,Web,0,0,2,1,330,1265.57,0,0
TXN0004766,CUST00116,1662.65,10,Credit Card,Noida,Android,0,1,1,8,288,3809.5,0,0
TXN0004767,CUST02096,2230.55,11,Debit Card,Pune,Android,0,0,1,2,141,1398.9,0,0
TXN0004768,CUST01802,1634.61,13,UPI,Kolkata,Web,0,0,2,8,1007,349.02,1,0
TXN0004769,CUST02147,6203.77,17,UPI,Gurugram,Android,1,0,0,2,131,2467.2,0,0
TXN0004770,CUST01483,1391.05,10,UPI,Mumbai,iOS,0,0,1,4,10,1583.98,0,0
TXN0004771,CUST01547,6495.71,2,Credit Card,Chennai,Web,1,0,3,1,1064,719.05,0,0
TXN0004772,CUST01621,1622.87,12,UPI,Bengaluru,Android,0,0,0,3,142,1561.96,0,0
TXN0004773,CUST02453,762.1,20,UPI,Mumbai,Web,0,0,1,1,97,1723.11,0,0
TXN0004774,CUST00685,3550.75,14,UPI,Bengaluru,Android,0,0,0,2,132,927.09,0,0
TXN0004775,CUST01472,1327.26,22,Credit Card,Hyderabad,Web,0,0,0,2,1669,1190.31,0,0
TXN0004776,CUST01600,3347.75,14,Credit Card,Mumbai,Android,0,0,0,4,668,2802.44,1,0
TXN0004777,CUST02306,117.46,10,UPI,Mumbai,Web,0,0,0,2,703,1135.28,0,0
TXN0004778,CUST02169,1809.39,8,UPI,Noida,iOS,0,0,1,6,99,2963.85,0,0
TXN0004779,CUST00810,1136.76,18,Credit Card,Bengaluru,iOS,0,0,0,4,571,3814.22,0,0
TXN0004780,CUST00978,621.59,15,Wallet,Bengaluru,Web,0,0,2,4,1186,1823.39,1,0
TXN0004781,CUST02102,1035.15,16,Debit Card,Hyderabad,Android,0,0,0,4,683,594.7,0,0
TXN0004782,CUST01355,1014.18,18,Net Banking,Chennai,Android,0,0,1,3,47,783.67,0,0
TXN0004783,CUST00784,1715.67,18,UPI,Bengaluru,Android,0,0,0,3,340,1642.2,0,0
TXN0004784,CUST00241,458.62,2,UPI,Pune,Android,0,0,0,5,745,1838.66,0,0
TXN0004785,CUST01779,2469.61,19,Credit Card,Jaipur,iOS,0,0,0,4,58,2133.62,0,0
TXN0004786,CUST01554,7056.87,15,UPI,Bengaluru,Web,0,1,1,8,267,3398.93,0,0
TXN0004787,CUST00483,2383.85,12,UPI,Noida,Android,0,0,0,6,749,749.23,0,0
TXN0004788,CUST01013,4042.14,15,UPI,Hyderabad,Android,0,0,1,4,1089,721.34,0,0
TXN0004789,CUST00187,5378.18,16,UPI,Chennai,iOS,0,0,1,4,609,3092.35,1,0
TXN0004790,CUST01882,6198.31,7,UPI,Bengaluru,Android,0,0,0,1,1092,3417.06,0,0
TXN0004791,CUST02310,11680.55,12,Net Banking,Chennai,iOS,0,0,0,1,637,2031.2,0,0
TXN0004792,CUST00953,1092.63,11,UPI,Kolkata,Android,0,0,0,3,1614,4662.86,1,0
TXN0004793,CUST01388,877.48,11,UPI,Bengaluru,Android,0,0,3,6,10,890.1,0,0
TXN0004794,CUST00491,3940.28,6,UPI,Bengaluru,iOS,0,1,1,3,258,2591.16,0,0
TXN0004795,CUST00431,3654.84,8,Debit Card,Delhi,Android,0,0,2,2,40,5361.09,0,0
TXN0004796,CUST00239,3909.71,8,Debit Card,Mumbai,Android,0,0,0,7,286,1733.32,0,0
TXN0004797,CUST02352,11906.32,12,UPI,Hyderabad,iOS,0,0,0,4,170,2394.89,0,0
TXN0004798,CUST02346,1820.58,21,UPI,Gurugram,Android,0,0,0,9,169,2692.65,0,0
TXN0004799,CUST00076,2756.45,8,Debit Card,Bengaluru,iOS,0,0,0,5,204,1029.43,0,0
TXN0004800,CUST01357,675.3,12,UPI,Jaipur,Web,0,1,0,6,204,1468.73,0,0
TXN0004801,CUST01924,15227.57,10,Net Banking,Chennai,iOS,0,0,2,2,522,692.62,0,0
TXN0004802,CUST01782,1285.62,19,Credit Card,Gurugram,iOS,0,0,0,3,628,2533.82,0,0
TXN0004803,CUST00827,1322.56,2,UPI,Hyderabad,Android,1,0,2,2,179,1243.01,0,0
TXN0004804,CUST02331,1272.57,8,Debit Card,Hyderabad,iOS,0,0,2,6,91,786.81,1,0
TXN0004805,CUST00591,944.49,9,UPI,Pune,Android,0,0,2,2,323,4231.39,1,0
TXN0004806,CUST02120,867.92,23,UPI,Kolkata,iOS,0,0,0,3,211,6817.35,0,0
TXN0004807,CUST01903,1066.18,15,UPI,Pune,Android,0,0,1,4,1509,1126.73,0,0
TXN0004808,CUST01911,459.32,7,Debit Card,Hyderabad,Android,0,0,1,3,959,3148.26,0,0
TXN0004809,CUST00575,820.75,10,UPI,Kolkata,iOS,0,0,1,4,1297,2686.07,0,0
TXN0004810,CUST00892,12638.53,8,UPI,Jaipur,iOS,0,0,0,2,65,970.86,1,0
TXN0004811,CUST02060,3756.33,7,UPI,Bengaluru,Android,0,0,0,1,289,2610.6,0,0
TXN0004812,CUST00141,4543.47,19,Debit Card,Bengaluru,Android,1,0,0,3,1133,1461.13,0,0
TXN0004813,CUST01790,5841.55,14,UPI,Kolkata,Android,1,0,0,3,115,3305.77,0,0
TXN0004814,CUST00017,11267.49,17,UPI,Pune,iOS,0,0,1,2,909,499.21,0,0
TXN0004815,CUST01087,306.16,11,Credit Card,Mumbai,Android,0,0,3,4,1240,2380.05,1,0
TXN0004816,CUST00253,526.19,15,Debit Card,Delhi,Android,0,0,1,6,192,3937.01,1,0
TXN0004817,CUST00465,805.79,9,Debit Card,Pune,Android,0,0,0,4,2048,1437.49,0,0
TXN0004818,CUST00376,1125.31,10,UPI,Gurugram,Android,0,0,0,6,1086,1056.77,0,0
