amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
1505.43,7,Debit Card,Jaipur,Android,0,0,0,3,1605,1481.48,0,0
3362.23,2,UPI,Noida,Android,0,0,3,5,577,1069.85,0,0
4025.82,3,UPI,Gurugram,Android,0,0,2,4,2007,2537.24,1,0
1633.04,11,UPI,Hyderabad,iOS,0,1,1,5,646,1896.12,1,0
3921.84,16,UPI,Mumbai,Web,0,0,1,1,1655,1867.12,0,0
993.14,12,Net Banking,Bengaluru,iOS,0,1,0,10,1161,1806.51,0,0
1179.65,1,UPI,Noida,Android,0,1,1,4,24,1825.91,0,0
484.47,14,Wallet,Chennai,Android,1,0,0,4,311,814.59,1,0
2291.48,13,UPI,Hyderabad,Android,0,0,2,4,309,714.63,0,0
2491.88,18,UPI,Bengaluru,Android,0,0,1,1,236,1314.85,0,0
5853.56,10,Net Banking,Bengaluru,iOS,1,0,1,1,3000,2167.27,0,0
3970.64,9,UPI,Jaipur,Android,0,0,1,1,96,955.15,1,0
1353.9,9,Credit Card,Jaipur,Android,0,0,1,6,165,1453.42,0,0
554.11,10,Wallet,Kolkata,Android,0,0,1,6,60,2136.04,0,0
2774.96,16,Net Banking,Noida,Android,0,0,2,5,509,4618.25,0,0
5465.96,14,Debit Card,Chennai,iOS,0,0,2,1,1079,765.06,0,0
3830.41,11,Debit Card,Noida,Android,1,0,0,3,151,3375.59,0,0
5324.21,12,Credit Card,Gurugram,iOS,0,0,0,2,497,2124.94,0,0
1456.3,12,UPI,Hyderabad,iOS,1,1,1,5,130,4827.19,0,1
1128.81,23,Debit Card,Mumbai,Android,0,0,1,3,38,733.87,1,0
861.47,9,Net Banking,Chennai,Web,0,0,3,2,77,2518.88,0,0
1702.15,19,Credit Card,Mumbai,Android,0,0,0,4,328,1820.05,0,0
1663.95,18,UPI,Jaipur,Android,0,1,2,1,138,783.62,1,0
2213.26,0,Credit Card,Mumbai,Web,0,0,0,2,56,1964.53,1,0
1581.68,23,Debit Card,Pune,Android,0,0,0,9,319,326.43,0,0
1574.85,18,UPI,Jaipur,Android,1,0,0,3,653,2752.55,0,0
827.86,17,Debit Card,Jaipur,Web,0,0,0,4,511,984.18,0,0
4615.43,12,Credit Card,Delhi,iOS,0,0,0,1,430,3251.86,0,0
1943.14,15,Credit Card,Mumbai,Android,0,0,1,3,374,5235.24,0,0
1511.86,9,UPI,Chennai,iOS,1,0,2,3,421,3035.83,0,0
852.45,1,UPI,Jaipur,Web,1,1,0,3,1258,2697.85,0,0
475.15,20,Credit Card,Chennai,Android,0,0,0,1,18,786.77,0,0
6657.55,21,Credit Card,Jaipur,iOS,0,0,0,3,377,1785.56,1,0
3134.36,8,UPI,Bengaluru,Web,0,0,1,4,1256,1172.6,0,0
354.82,19,UPI,Chennai,Web,0,1,1,2,442,1328.22,0,0
3861.01,18,UPI,Gurugram,Android,0,0,1,4,151,5304.62,1,0
4527.94,8,Credit Card,Mumbai,Android,0,0,0,3,161,1888.05,1,0
2038.4,13,Net Banking,Pune,iOS,0,0,0,5,608,2179.32,0,0
8898.63,13,Debit Card,Noida,Android,1,1,0,3,940,1553.68,1,1
2235.59,18,Debit Card,Bengaluru,iOS,0,0,0,4,1152,3574.45,1,0
436.47,20,Credit Card,Mumbai,Android,0,0,0,3,425,2073.67,0,0
2593.36,6,Credit Card,Delhi,iOS,0,0,1,3,1038,507.52,1,0
2299.48,15,UPI,Delhi,Android,0,0,0,3,175,1104.06,0,0
984.61,19,Debit Card,Hyderabad,Web,0,0,1,2,508,4058.46,0,0
3194.23,19,UPI,Pune,Android,0,0,0,2,933,1720.97,0,0
339.64,7,Debit Card,Kolkata,Android,0,0,1,1,1456,1141.78,0,0
4846.97,15,UPI,Noida,iOS,0,0,2,4,920,3672.12,0,0
748.01,20,UPI,Noida,Android,0,0,0,4,1217,1311.96,0,0
672.23,10,UPI,Jaipur,Android,0,0,0,2,1310,1333.15,1,0
1606.35,13,Debit Card,Delhi,Web,0,0,0,5,188,1935.76,0,0
2775.3,19,UPI,Noida,iOS,0,0,1,2,234,1444.93,1,0
2120.62,6,UPI,Jaipur,iOS,0,0,2,4,970,2287.49,0,0
856.52,20,Wallet,Delhi,Android,0,1,2,2,1597,709.34,0,0
1085.13,10,Credit Card,Bengaluru,iOS,1,0,1,3,1001,2552.03,0,0
579.69,0,UPI,Chennai,Android,0,0,1,8,150,1143.69,0,0
1437.79,9,UPI,Jaipur,Android,0,0,2,1,2901,2740.89,0,0
5274.1,6,UPI,Jaipur,Web,0,0,0,3,604,2147.42,0,0
1792.34,6,Credit Card,Noida,Android,0,0,0,1,390,7087.28,0,0
4251.2,17,Debit Card,Noida,Web,0,0,0,2,2012,671.44,1,0
7715.17,9,UPI,Pune,iOS,0,0,0,2,1360,1203.09,1,0
999.77,21,Wallet,Hyderabad,iOS,0,0,0,1,536,1310.44,0,0
1493.64,14,UPI,Hyderabad,iOS,1,0,1,4,271,1297.58,0,0
15783.73,13,UPI,Noida,Android,0,0,1,3,379,2340.53,0,0
7630.32,13,Net Banking,Bengaluru,Android,0,0,1,2,479,918.19,0,0
338.03,17,UPI,Noida,Android,0,1,1,5,558,2493.6,0,0
2650.99,13,Wallet,Hyderabad,Android,0,0,1,3,730,1761.12,0,0
1801.01,7,Debit Card,Jaipur,Web,0,0,2,4,539,1571.18,0,0
4113.36,20,UPI,Gurugram,Android,0,0,0,4,1229,1359.88,1,0
854.54,13,Credit Card,Mumbai,iOS,0,0,2,2,63,1260.5,0,0
777.38,5,Credit Card,Jaipur,iOS,0,0,0,1,1775,1140.6,0,0
915.5,15,Wallet,Delhi,iOS,0,0,2,3,129,1958.94,0,0
1015.98,17,UPI,Hyderabad,iOS,0,0,0,3,197,343.74,0,0
4067.83,10,UPI,Gurugram,Android,0,0,0,4,1103,1654.93,0,0
552.44,19,UPI,Kolkata,Web,0,0,1,2,319,2002.09,0,0
965.77,17,Credit Card,Gurugram,Web,0,0,0,4,544,897.29,0,0
300.83,17,UPI,Gurugram,iOS,0,0,0,2,535,1694.83,0,0
4927.86,13,UPI,Jaipur,Web,0,0,1,3,84,2160.14,0,0
6416.14,22,Net Banking,Gurugram,Android,0,0,0,3,307,2131.44,0,0
1297.86,10,UPI,Gurugram,Android,1,0,3,2,1450,2049.85,1,0
1336.21,16,UPI,Kolkata,iOS,0,0,0,6,35,1934.55,0,0
2832.07,10,Debit Card,Noida,Web,0,0,0,5,730,1073.6,0,0
7863.79,18,Debit Card,Mumbai,Android,0,0,0,1,412,806.96,0,0
2708.51,2,UPI,Gurugram,Android,0,0,0,4,16,858.39,0,0
896.05,2,UPI,Mumbai,Android,0,0,0,6,393,3522.42,0,0
356.64,19,UPI,Noida,Web,0,0,1,4,295,1154.55,1,0
590.17,13,UPI,Mumbai,iOS,0,0,0,6,606,1025.07,1,0
1936.74,11,Credit Card,Noida,Android,0,0,0,4,136,2745.41,0,0
934.69,16,Credit Card,Bengaluru,Web,0,0,1,2,268,942.49,0,0
2187.49,18,Debit Card,Mumbai,Android,0,0,0,3,543,2903.73,0,0
1035.48,8,Credit Card,Pune,Android,0,0,0,4,850,5660.13,0,0
624.78,8,Debit Card,Pune,Android,0,0,1,1,199,789.8,0,0
554.75,22,Credit Card,Delhi,Android,0,0,1,1,759,2771.15,0,0
8586.07,16,Wallet,Kolkata,Android,0,0,1,1,374,2725.79,0,0
4378.8,12,Credit Card,Delhi,Android,0,0,0,6,435,1053.96,1,0
10158.44,19,Debit Card,Hyderabad,Web,0,0,1,2,468,5759.69,0,0
3088.66,15,UPI,Pune,Android,1,0,0,4,114,1051.97,0,0
1170.93,9,UPI,Noida,Android,1,0,0,1,199,2816.51,0,0
6760.71,8,Debit Card,Noida,iOS,0,0,0,5,937,1259.56,0,0
1741.45,12,UPI,Jaipur,iOS,0,0,1,4,343,1008.03,0,0
2244.83,20,Credit Card,Kolkata,Web,0,0,0,3,267,3355.2,0,0
1724.54,3,Debit Card,Chennai,Android,0,0,2,3,60,689.76,0,0
94.5,9,Debit Card,Pune,iOS,0,1,0,8,119,1175.05,1,0
8957.77,21,Credit Card,Noida,Android,1,0,2,8,476,931.58,0,0
2941.12,7,UPI,Bengaluru,Android,0,0,2,4,393,587.41,1,0
2503.3,16,UPI,Pune,Android,1,0,1,4,2266,2618.72,0,0
1692.17,9,Wallet,Hyderabad,Android,1,0,0,4,119,837.07,0,0
2119.57,16,UPI,Bengaluru,Android,0,0,1,2,146,1334.45,0,0
990.55,12,Debit Card,Bengaluru,iOS,0,0,2,1,705,1963.45,0,0
3334.64,6,UPI,Hyderabad,Android,0,0,1,5,301,1150.25,0,0
487.09,16,UPI,Pune,Web,0,0,0,4,212,2961.43,0,0
2168.11,17,UPI,Delhi,Web,1,0,0,7,34,2518.61,0,0
3156.17,17,Debit Card,Mumbai,Android,0,0,0,1,628,596.17,0,0
1475.68,17,UPI,Hyderabad,iOS,0,0,0,3,1187,1518.43,0,0
2608.18,14,UPI,Jaipur,Android,0,0,1,5,2357,1550.41,0,0
667.95,15,UPI,Gurugram,Android,0,0,0,1,364,1759.52,1,0
685.2,17,UPI,Noida,Web,0,0,0,8,594,626.2,0,0
2280.75,17,UPI,Jaipur,Android,0,0,0,4,132,776.78,1,0
3547.83,17,UPI,Noida,Android,0,0,1,2,867,1943.08,0,0
276.08,16,Debit Card,Kolkata,Android,0,0,0,3,225,834.25,1,0
3033.77,8,UPI,Pune,iOS,0,0,0,3,1155,2224.02,1,0
1045.59,9,UPI,Kolkata,Android,0,0,1,4,1100,2029.63,0,0
1484.36,9,Net Banking,Pune,Web,1,0,3,2,61,1058.1,0,0
471.55,21,UPI,Bengaluru,Android,1,0,2,6,610,1530.07,0,0
768.1,18,Wallet,Pune,Web,0,0,1,1,1085,827.56,0,0
4729.94,15,UPI,Kolkata,Web,0,0,2,3,446,1214.14,0,0
1860.14,9,UPI,Pune,iOS,0,0,3,5,755,5512.17,0,0
1227.54,7,UPI,Mumbai,iOS,0,0,1,3,147,2134.0,0,0
1602.07,21,Credit Card,Pune,Android,1,0,1,2,589,3266.32,1,0
2935.85,21,Credit Card,Mumbai,Web,0,0,1,1,556,1279.18,0,0
2796.26,7,UPI,Delhi,iOS,0,0,0,2,189,908.62,0,0
1669.89,19,Debit Card,Jaipur,Android,0,1,1,3,1543,3263.11,1,0
5369.56,13,Credit Card,Jaipur,Android,0,0,0,2,334,1428.34,0,0
4750.5,11,UPI,Jaipur,Android,1,0,1,5,733,1097.24,1,0
2721.43,18,Credit Card,Chennai,iOS,0,0,0,1,54,2582.89,0,0
1901.03,16,Debit Card,Hyderabad,Android,0,0,0,5,10,2106.16,0,0
3473.31,19,UPI,Gurugram,iOS,0,0,0,2,1753,545.26,0,0
2464.66,5,UPI,Gurugram,iOS,0,0,1,2,756,2440.08,0,0
5199.63,10,Debit Card,Gurugram,Android,0,1,0,1,98,1508.97,0,0
4425.34,10,Net Banking,Bengaluru,Web,0,0,2,2,479,1544.16,0,0
650.21,11,UPI,Jaipur,iOS,0,1,2,6,64,1535.36,0,0
607.64,14,Wallet,Bengaluru,Android,0,0,2,2,903,800.01,0,0
892.74,10,UPI,Bengaluru,Web,0,0,2,2,279,949.81,0,0
4777.54,13,Net Banking,Jaipur,Web,0,0,2,2,25,1415.18,0,0
372.13,11,Credit Card,Chennai,iOS,0,0,0,7,16,2517.11,1,0
2671.24,18,Wallet,Pune,Android,0,0,0,2,167,2187.69,0,0
2586.56,16,Debit Card,Pune,Android,0,0,2,4,124,940.01,1,0
5757.1,17,UPI,Bengaluru,Web,0,0,0,5,3000,1417.73,1,0
2155.72,9,UPI,Mumbai,iOS,1,1,0,4,1826,1052.87,0,0
469.81,11,Credit Card,Pune,Android,1,0,2,2,1272,1800.16,0,1
689.65,0,UPI,Hyderabad,Web,0,0,1,5,290,1070.83,0,0
552.0,6,UPI,Gurugram,Android,0,0,0,3,10,1775.42,0,0
1051.11,9,Net Banking,Mumbai,Android,0,0,0,5,293,3103.28,0,0
1499.13,4,UPI,Hyderabad,Web,1,0,0,3,870,1552.72,0,0
561.21,16,Credit Card,Mumbai,Android,0,0,0,1,64,373.2,0,0
7833.81,23,UPI,Chennai,Android,1,0,0,3,125,1804.95,1,0
478.31,6,Credit Card,Bengaluru,Web,0,0,3,4,185,1049.53,0,0
6916.36,19,UPI,Hyderabad,iOS,0,1,2,4,42,736.63,0,0
5888.2,7,UPI,Gurugram,iOS,0,0,0,4,264,1289.3,0,0
4419.78,17,Debit Card,Jaipur,iOS,1,0,1,4,255,2461.43,0,0
899.44,17,Debit Card,Chennai,Android,0,0,1,4,375,3503.53,0,0
2535.11,21,Debit Card,Gurugram,Android,0,0,0,5,31,1117.04,1,0
501.78,7,Debit Card,Chennai,iOS,0,0,1,3,148,1715.1,0,0
4475.84,10,UPI,Jaipur,Android,0,0,0,2,421,1143.08,1,0
1671.63,6,Debit Card,Gurugram,iOS,0,0,0,1,1045,779.38,0,0
1195.38,12,UPI,Noida,Android,1,0,0,4,56,1146.3,0,0
529.43,21,UPI,Delhi,Android,1,0,0,1,63,1771.28,0,0
151.11,19,UPI,Bengaluru,Android,0,0,1,2,47,1365.93,0,0
637.15,18,UPI,Chennai,Android,1,0,1,4,407,2607.38,0,0
5477.15,15,UPI,Bengaluru,Web,1,0,0,3,120,2060.4,0,0
1203.16,20,UPI,Jaipur,Android,0,0,0,6,277,1493.86,1,0
1519.62,13,Credit Card,Delhi,Android,0,0,1,4,296,593.61,1,0
3467.18,7,UPI,Mumbai,Android,0,0,0,4,69,1586.27,0,0
10951.27,20,Debit Card,Mumbai,Android,0,0,1,6,1849,1946.49,0,0
6771.97,10,Credit Card,Hyderabad,Android,1,0,3,8,576,938.62,0,0
680.76,3,Wallet,Pune,Android,0,1,0,2,826,1620.55,1,0
258.0,7,UPI,Mumbai,iOS,0,0,0,4,656,1463.17,1,0
19056.36,16,Debit Card,Pune,iOS,1,0,0,2,355,3833.17,1,0
17405.36,16,Debit Card,Delhi,Web,1,0,3,4,1778,3312.0,0,0
2173.29,9,Net Banking,Noida,Web,0,0,0,3,245,799.72,0,0
505.25,18,UPI,Bengaluru,Android,1,0,0,10,1737,2084.65,1,0
4716.25,19,UPI,Noida,iOS,0,0,0,2,590,1639.8,0,0
1615.76,21,UPI,Bengaluru,iOS,0,0,0,5,349,2812.75,1,0
1607.7,16,UPI,Delhi,Android,0,1,1,6,677,1525.42,0,0
4402.82,19,Credit Card,Hyderabad,Android,0,0,2,3,1068,221.17,0,0
2514.72,18,Debit Card,Bengaluru,Android,0,0,2,3,1564,1047.91,0,0
549.89,9,UPI,Noida,Android,1,0,0,2,572,1434.59,1,0
1300.88,10,UPI,Delhi,Android,0,0,1,2,680,1128.54,1,0
3486.64,14,UPI,Gurugram,Web,0,0,0,2,1836,1044.28,0,0
2998.28,0,UPI,Gurugram,Web,0,0,1,2,433,772.09,0,0
2339.19,10,Wallet,Pune,Android,1,0,0,4,1256,2429.28,1,0
4577.76,14,Wallet,Chennai,Android,0,0,0,5,464,945.62,1,0
1253.66,6,UPI,Chennai,Android,0,1,0,7,1082,1900.21,1,0
2152.13,7,UPI,Pune,Android,0,0,1,2,530,702.04,1,0
61.56,13,Wallet,Kolkata,iOS,1,0,0,6,161,615.63,1,0
1148.13,18,UPI,Noida,iOS,1,0,1,7,128,3147.18,0,0
3863.95,20,Credit Card,Bengaluru,Android,0,0,0,7,229,4513.37,0,0
1218.22,15,Wallet,Jaipur,Android,0,1,0,6,188,8295.57,0,0
1129.26,14,Credit Card,Delhi,Web,1,0,0,2,309,1453.28,1,0
635.29,12,UPI,Chennai,Android,0,0,0,3,715,866.46,1,0
4909.4,8,UPI,Delhi,Android,1,0,1,6,1189,575.35,1,0
3115.06,7,Wallet,Mumbai,Android,0,0,0,2,105,4151.38,0,0
4109.09,19,UPI,Noida,Android,1,0,1,4,502,1766.52,0,0
320.32,13,UPI,Bengaluru,Web,0,0,0,3,650,3399.46,1,0
1533.17,19,Debit Card,Jaipur,iOS,0,0,0,2,466,3698.81,1,0
1360.26,18,Debit Card,Hyderabad,Android,0,1,0,2,41,864.26,1,0
1359.63,8,UPI,Pune,Android,0,0,0,1,612,1494.97,1,0
972.15,14,UPI,Noida,Web,0,0,1,5,236,4299.67,1,0
1273.39,13,Credit Card,Delhi,Android,0,0,3,1,162,938.32,0,0
4209.87,13,UPI,Mumbai,Android,0,0,0,5,352,875.48,0,0
265.79,15,UPI,Pune,Web,0,1,1,2,750,1692.34,0,0
10644.91,23,Debit Card,Noida,Web,1,0,0,5,476,633.22,1,0
2920.13,19,UPI,Noida,iOS,0,0,0,4,174,502.23,0,0
1725.39,21,UPI,Bengaluru,iOS,0,0,2,2,107,487.09,0,0
4457.65,1,UPI,Hyderabad,Android,0,0,0,3,256,7431.22,0,0
421.45,7,Credit Card,Jaipur,Web,0,0,0,4,20,2631.7,0,0
925.97,5,Debit Card,Hyderabad,Android,0,0,0,2,1278,1237.84,0,0
1594.74,9,Debit Card,Hyderabad,Android,0,0,0,4,206,774.81,0,0
7052.25,13,Debit Card,Mumbai,Android,0,0,0,2,1306,1991.41,1,0
1718.22,17,Credit Card,Pune,Android,1,0,1,1,762,2821.97,1,0
2823.12,14,Debit Card,Noida,Android,1,0,1,2,1720,2779.38,0,0
998.21,21,UPI,Gurugram,Android,0,0,2,2,517,212.97,0,0
2928.91,22,UPI,Delhi,Android,0,0,1,2,867,4617.05,1,0
9631.38,8,Credit Card,Delhi,Android,0,0,0,1,113,1703.13,0,0
4871.07,20,UPI,Gurugram,Android,1,0,0,4,663,625.21,0,0
1659.19,14,UPI,Hyderabad,Android,0,0,2,6,466,357.72,0,0
3537.0,13,UPI,Kolkata,Android,0,0,1,4,385,1444.93,0,0
3206.9,19,Credit Card,Mumbai,Android,0,0,1,1,155,3868.97,1,0
2987.31,6,Credit Card,Jaipur,Android,1,0,0,2,699,3568.01,0,0
5472.52,20,Debit Card,Delhi,Android,0,0,0,3,437,2468.16,1,0
5431.77,17,UPI,Kolkata,iOS,0,0,0,2,1190,2109.85,0,0
1585.07,20,Wallet,Pune,Android,0,0,1,1,58,2534.9,0,0
3420.09,23,UPI,Bengaluru,Android,0,0,0,3,41,2070.27,1,0
1227.15,15,Credit Card,Jaipur,Web,0,0,2,2,64,1044.19,0,0
715.13,6,UPI,Hyderabad,Android,0,1,0,3,229,701.52,1,0
1374.78,8,UPI,Delhi,iOS,0,0,1,4,991,978.08,0,0
1667.81,11,Wallet,Kolkata,iOS,0,0,1,5,494,2037.46,0,0
341.71,6,UPI,Gurugram,Android,0,0,0,6,561,508.67,0,0
4255.1,19,UPI,Delhi,iOS,0,0,0,4,482,878.74,0,0
113.09,10,Credit Card,Mumbai,iOS,0,0,2,6,535,1290.95,0,0
27183.32,23,UPI,Mumbai,Android,1,0,0,3,10,4372.75,0,0
8082.21,18,Credit Card,Pune,iOS,0,0,1,7,732,896.11,0,0
1386.49,8,UPI,Chennai,iOS,0,0,0,5,936,1292.57,1,0
1817.05,14,UPI,Pune,Android,0,0,0,2,2151,1069.85,0,0
2436.98,13,Debit Card,Delhi,Android,0,0,0,3,675,1451.29,0,0
998.63,14,Debit Card,Pune,Android,0,0,0,3,450,995.78,1,0
2182.36,15,UPI,Pune,Android,0,0,0,5,449,1054.91,0,0
1558.6,1,Credit Card,Kolkata,Android,0,0,1,7,237,5421.39,1,0
1638.06,17,Debit Card,Mumbai,Android,0,0,0,2,384,2853.8,1,0
2158.14,14,Debit Card,Pune,Android,0,1,1,2,25,894.94,0,0
483.97,19,UPI,Gurugram,Web,0,1,3,1,2078,1262.13,0,0
1872.65,19,UPI,Gurugram,iOS,0,0,0,2,57,1456.32,0,0
2119.61,9,UPI,Mumbai,Android,0,0,0,8,106,710.78,0,0
2047.53,2,UPI,Chennai,Android,0,0,0,3,429,725.54,0,0
1450.57,18,UPI,Kolkata,Android,0,0,1,2,337,1277.96,0,0
5616.14,23,UPI,Chennai,iOS,0,0,0,10,1238,3415.45,0,0
1263.81,13,Debit Card,Bengaluru,Android,0,0,0,4,218,1392.3,0,0
2259.43,9,Credit Card,Delhi,Android,0,0,1,4,762,1744.99,0,0
6586.91,8,UPI,Kolkata,Web,0,0,2,1,330,1265.57,0,0
1662.65,10,Credit Card,Noida,Android,0,1,1,8,288,3809.5,0,0
2230.55,11,Debit Card,Pune,Android,0,0,1,2,141,1398.9,0,0
1634.61,13,UPI,Kolkata,Web,0,0,2,8,1007,349.02,1,0
6203.77,17,UPI,Gurugram,Android,1,0,0,2,131,2467.2,0,0
1391.05,10,UPI,Mumbai,iOS,0,0,1,4,10,1583.98,0,0
6495.71,2,Credit Card,Chennai,Web,1,0,3,1,1064,719.05,0,0
1622.87,12,UPI,Bengaluru,Android,0,0,0,3,142,1561.96,0,0
762.1,20,UPI,Mumbai,Web,0,0,1,1,97,1723.11,0,0
3550.75,14,UPI,Bengaluru,Android,0,0,0,2,132,927.09,0,0
1327.26,22,Credit Card,Hyderabad,Web,0,0,0,2,1669,1190.31,0,0
3347.75,14,Credit Card,Mumbai,Android,0,0,0,4,668,2802.44,1,0
117.46,10,UPI,Mumbai,Web,0,0,0,2,703,1135.28,0,0
1809.39,8,UPI,Noida,iOS,0,0,1,6,99,2963.85,0,0
1136.76,18,Credit Card,Bengaluru,iOS,0,0,0,4,571,3814.22,0,0
621.59,15,Wallet,Bengaluru,Web,0,0,2,4,1186,1823.39,1,0
1035.15,16,Debit Card,Hyderabad,Android,0,0,0,4,683,594.7,0,0
1014.18,18,Net Banking,Chennai,Android,0,0,1,3,47,783.67,0,0
1715.67,18,UPI,Bengaluru,Android,0,0,0,3,340,1642.2,0,0
458.62,2,UPI,Pune,Android,0,0,0,5,745,1838.66,0,0
2469.61,19,Credit Card,Jaipur,iOS,0,0,0,4,58,2133.62,0,0
7056.87,15,UPI,Bengaluru,Web,0,1,1,8,267,3398.93,0,0
2383.85,12,UPI,Noida,Android,0,0,0,6,749,749.23,0,0
4042.14,15,UPI,Hyderabad,Android,0,0,1,4,1089,721.34,0,0
5378.18,16,UPI,Chennai,iOS,0,0,1,4,609,3092.35,1,0
6198.31,7,UPI,Bengaluru,Android,0,0,0,1,1092,3417.06,0,0
11680.55,12,Net Banking,Chennai,iOS,0,0,0,1,637,2031.2,0,0
1092.63,11,UPI,Kolkata,Android,0,0,0,3,1614,4662.86,1,0
877.48,11,UPI,Bengaluru,Android,0,0,3,6,10,890.1,0,0
3940.28,6,UPI,Bengaluru,iOS,0,1,1,3,258,2591.16,0,0
3654.84,8,Debit Card,Delhi,Android,0,0,2,2,40,5361.09,0,0
3909.71,8,Debit Card,Mumbai,Android,0,0,0,7,286,1733.32,0,0
11906.32,12,UPI,Hyderabad,iOS,0,0,0,4,170,2394.89,0,0
1820.58,21,UPI,Gurugram,Android,0,0,0,9,169,2692.65,0,0
2756.45,8,Debit Card,Bengaluru,iOS,0,0,0,5,204,1029.43,0,0
675.3,12,UPI,Jaipur,Web,0,1,0,6,204,1468.73,0,0
15227.57,10,Net Banking,Chennai,iOS,0,0,2,2,522,692.62,0,0
1285.62,19,Credit Card,Gurugram,iOS,0,0,0,3,628,2533.82,0,0
1322.56,2,UPI,Hyderabad,Android,1,0,2,2,179,1243.01,0,0
1272.57,8,Debit Card,Hyderabad,iOS,0,0,2,6,91,786.81,1,0
944.49,9,UPI,Pune,Android,0,0,2,2,323,4231.39,1,0
867.92,23,UPI,Kolkata,iOS,0,0,0,3,211,6817.35,0,0
1066.18,15,UPI,Pune,Android,0,0,1,4,1509,1126.73,0,0
459.32,7,Debit Card,Hyderabad,Android,0,0,1,3,959,3148.26,0,0
820.75,10,UPI,Kolkata,iOS,0,0,1,4,1297,2686.07,0,0
12638.53,8,UPI,Jaipur,iOS,0,0,0,2,65,970.86,1,0
3756.33,7,UPI,Bengaluru,Android,0,0,0,1,289,2610.6,0,0
4543.47,19,Debit Card,Bengaluru,Android,1,0,0,3,1133,1461.13,0,0
5841.55,14,UPI,Kolkata,Android,1,0,0,3,115,3305.77,0,0
11267.49,17,UPI,Pune,iOS,0,0,1,2,909,499.21,0,0
306.16,11,Credit Card,Mumbai,Android,0,0,3,4,1240,2380.05,1,0
526.19,15,Debit Card,Delhi,Android,0,0,1,6,192,3937.01,1,0
805.79,9,Debit Card,Pune,Android,0,0,0,4,2048,1437.49,0,0
1125.31,10,UPI,Gurugram,Android,0,0,0,6,1086,1056.77,0,0
1332.71,17,Debit Card,Bengaluru,Android,1,0,0,4,110,1120.43,0,0
1151.2,8,UPI,Gurugram,Android,0,0,1,6,511,3103.6,0,0
2241.39,16,UPI,Pune,Android,0,0,0,1,156,854.8,0,0
1864.67,20,Debit Card,Hyderabad,Web,0,0,1,2,371,1049.81,1,0
873.67,7,Credit Card,Jaipur,iOS,0,0,2,5,427,945.53,0,0
204.38,21,Credit Card,Jaipur,iOS,0,0,1,6,667,2193.58,0,0
666.92,5,Wallet,Jaipur,iOS,1,0,1,2,572,13622.8,0,0
1039.3,11,Credit Card,Mumbai,Web,0,0,2,3,262,1596.83,0,0
1405.94,16,UPI,Gurugram,Android,0,0,1,3,455,1452.08,0,0
581.65,15,Wallet,Chennai,Android,0,0,1,3,48,3520.18,0,0
1101.84,6,UPI,Chennai,iOS,0,0,2,4,492,1112.05,0,0
580.89,19,Credit Card,Mumbai,Web,0,0,0,4,2267,2757.49,0,0
1587.19,23,UPI,Chennai,Android,1,0,1,4,499,1883.48,0,0
615.51,8,UPI,Pune,Android,0,0,1,3,1223,1405.12,0,0
770.19,21,Debit Card,Mumbai,Web,0,0,0,2,1221,2459.55,1,0
486.32,15,UPI,Delhi,Android,0,0,0,3,1865,962.8,1,0
1543.86,22,Credit Card,Pune,Android,0,0,0,1,42,1339.58,1,0
756.8,8,Debit Card,Gurugram,Android,0,1,0,2,615,1141.01,0,0
4457.42,19,UPI,Gurugram,Android,0,0,0,3,1500,1363.51,0,0
2701.04,3,Credit Card,Gurugram,Web,0,0,0,1,936,845.32,1,0
1678.56,20,Debit Card,Chennai,Android,0,0,0,6,356,2644.45,0,0
810.83,17,Debit Card,Jaipur,Android,0,0,0,6,188,3205.12,0,0
2633.48,12,Credit Card,Delhi,Android,0,0,0,6,254,1737.94,1,0
3591.2,8,UPI,Bengaluru,iOS,0,0,1,2,78,571.34,0,0
2076.07,19,UPI,Noida,Android,1,0,1,4,141,4692.23,1,0
8948.52,16,UPI,Gurugram,Android,0,0,0,2,749,1368.08,1,0
2850.3,11,UPI,Hyderabad,Web,0,0,0,2,114,1717.82,0,0
4487.94,13,Debit Card,Bengaluru,Android,0,0,0,1,1072,1410.09,0,0
2057.21,19,UPI,Mumbai,iOS,0,0,2,4,176,2360.72,1,0
3537.61,11,Net Banking,Chennai,Web,0,0,0,5,314,779.17,0,0
811.4,6,Debit Card,Mumbai,Android,0,1,0,2,213,1891.7,0,0
1138.13,21,UPI,Gurugram,Android,1,0,1,4,237,1212.05,0,0
2552.7,12,UPI,Jaipur,Android,1,0,1,2,1000,812.12,0,0
2534.22,11,Debit Card,Gurugram,Android,0,0,0,4,767,2913.94,0,0
2990.37,8,Debit Card,Bengaluru,iOS,0,0,0,4,293,1533.62,0,0
5409.62,21,Net Banking,Hyderabad,Android,0,0,2,1,267,2969.45,0,0
432.93,9,UPI,Gurugram,Web,0,0,0,6,667,605.53,0,0
679.32,17,UPI,Delhi,Web,0,0,0,3,704,2461.42,0,0
2264.51,20,Wallet,Kolkata,Web,0,0,0,3,28,1094.6,1,0
872.34,1,UPI,Mumbai,Android,0,0,0,3,145,1622.92,0,0
52749.53,20,Debit Card,Gurugram,Android,0,0,1,4,523,1164.28,0,0
